,PART_ID,PART_NAME,PART_DESCRIPTION,PART_OWNER,PART_REVISION,REVISION_DATE,PRODUCT_GROUP,PRODUCT_SUBGROUP,WIDTH_(MM),HEIGHT_(MM),DEPTH_(MM),MOUNTING_CLEARANCES_(MM),WEIGHT_(KG),MANUFACTURER,MANUFACTURER_PART_NUMBER,EPLAN_PART_NUMBER,OLD_PLM_ID,OLD_SAP_ID,RELEASED_STATUS,RELEASED_DATE,PART_CATEGORY,PART_ID_CLEANED
6922,46502,"VX PUNCHED SECTION 14 X 39 MM, FOR DOOR WIDTH: 600 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:29,51.0,213.0,485.0,47.25,15.6,,0.0,RIT,8619720,RIT.8619720,,,,,ELECTRICAL PART,46502
6923,46503,"VX PUNCHED SECTION 14 X 39 MM, FOR DOOR WIDTH: 800 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:29,51.0,213.0,685.0,47.25,15.6,,0.0,RIT,8619730,RIT.8619730,,,,,ELECTRICAL PART,46503
6924,46504,"VX PUNCHED SECTION 14 X 39 MM, FOR DOOR WIDTH:1000 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:29,51.0,213.0,885.0,47.25,15.6,,0.0,RIT,8619750,RIT.8619750,,,,,ELECTRICAL PART,46504
6925,46505,"VX CABLE ENTRY PLATE,  W: 800 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,49.0,133.0,690.0,14.5,95.0,,0.0,RIT,8619801,RIT.8619801,,,,,ELECTRICAL PART,46505
6926,46506,"VX CABLE ENTRY PLATE,  W: 1000 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,49.0,133.0,440.0,14.5,95.0,,0.0,RIT,8619802,RIT.8619802,,,,,ELECTRICAL PART,46506
6927,46507,"TS CABLE ENTRY PLATE, FOR TS, SE AND PC ENCLOSURES, FOR W: 600 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,49.0,133.0,428.0,15.0,100.0,,1.074,RIT,8800060,RIT.8800060,,,,,ELECTRICAL PART,46507
6928,46508,"TS CABLE ENTRY PLATE, FOR TS, SE AND PC ENCLOSURES, FOR W: 1000 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,49.0,133.0,458.0,15.0,100.0,,1.908,RIT,8800100,RIT.8800100,,,,,ELECTRICAL PART,46508
6929,46509,"TS SUPPORT STRIP, FOR TS, SE, CM, TP",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,51.0,214.0,600.0,0.0,600.0,,6.16,RIT,8800130,RIT.8800130,,,,,ELECTRICAL PART,46509
6930,46510,"TS ADAPTOR RAIL FOR WIRING SYSTEMS, ADAPTOR RAIL",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,51.0,214.0,537.0,45.0,22.5,,2.04,RIT,8800160,RIT.8800160,,,,,ELECTRICAL PART,46510
6931,46511,"TS BAYING CONNECTOR, HORIZONTAL, FOR MOUNTING REAR/REAR",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,51.0,1.0,50.0,37.0,122.0,,1.052,RIT,8800170,RIT.8800170,,,,,ELECTRICAL PART,46511
6932,46512,"TS 18<DEG> HINGE, FOR TS, SE, SHEET STEELDOOR, RAL 7035",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,49.0,136.0,47.5,88.0,30.0,,0.908,RIT,8800190,RIT.8800190,,,,,ELECTRICAL PART,46512
6933,46513,"TS ADAPTOR RAIL, FOR PS COMPATIBILITY, FOR H: 2000 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,51.0,1.0,1675.0,23.0,23.0,,4.252,RIT,8800300,RIT.8800300,,,,,ELECTRICAL PART,46513
6934,46514,MEASURING INSTRUMENT,"ENERGY MEASUREMENT DEVICE TO MEASURE ELECTRICAL PARAMETERS IN LOW VOLTAGE INSTALLATIONS UP TO 500 V, ACQUISITION OF TOTAL HARMONIC OSCILLATIONS",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,10.0,1.0,72.0,90.0,64.0,,0.3036,PXC,2901362,PXC.2901362,,,,,ELECTRICAL PART,46514
6935,46515,POWER SUPPLY UNIT,"PRIMARY-SWITCHED QUINT POWER POWER SUPPLY FOR DIN RAIL MOUNTING WITH SFB (SELECTIVE FUSE BREAKING) TECHNOLOGY, INPUT: 3-PHASE, OUTPUT: 24 V DC/20 A",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,20.0,210.0,70.0,130.0,125.0,,1.1,PXC,2904622,PXC.2904622,,,,,ELECTRICAL PART,46515
6936,46516,SAFETY MODULE,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,26.0,155.0,48.8,119.8,71.5,,0.2456,PXC,2985631,PXC.2985631,,,,,ELECTRICAL PART,46516
6937,46517,SAFETY MODULE,"SAFETY-RELATED DIGITAL INPUT MODULE, IP20 PROTECTION, FOR THE SAFETYBRIDGE, INTERBUS-SAFETY, AND PROFISAFE SYSTEM. THE MODULE HAS 4 SAFE DIGITAL INPUTS FOR TWO-CHANNEL ASSIGNMENT OR 8 SAFE DIGITAL INPUTS FOR SINGLE-CHANNEL ASSIGNMENT.",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,26.0,153.0,48.8,119.8,71.5,,0.3494,PXC,2985688,PXC.2985688,,,,,ELECTRICAL PART,46517
6938,46518,INFEED TERMINAL TYPE E SZ S00/S0,"3-PHASE INFEED TERMINAL FOR 3-PHASE BUSBARS, FOR SELF-PROTECTED COMBINATION MOTOR CONTROLLER (TYPE E), FOR CIRCUIT-BREAKERS 3RV SIZE S00/S0,",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:30,6.0,1.0,44.0,44.5,32.0,,0.054,SIE,3RV2925-5EB,SIE.3RV2925-5EB,,,,,ELECTRICAL PART,46518
6939,46519,PLASTIC TUBING,OUTSIDE DIAMETER: 8 MM  INSIDE DIAMETER: 5.7 MM  TEMPERATURE DEPENDENT OPERATING PRESSURE: -0.95 ... 10 BAR  AMBIENT TEMPERATURE: -35 ... 60<DEG>C,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,37.0,82.0,0.0,0.0,0.0,,0.0,FES,197385,FES.197385,,,,,ELECTRICAL PART,46519
6940,46520,"STRAIGHT CONTROL VALVE WITH UNION NUT, LIGHT SERIES","STRAIGHT CONTROL VALVE WITH UNION NUT, LIGHT SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_N,H_N,,,,,ELECTRICAL PART,46520
6941,46521,"45<DEG> CONTROL VALVE WITH UNION NUT, LIGHT SERIES","45<DEG> CONTROL VALVE WITH UNION NUT, LIGHT SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_N45,H_N45,,,,,ELECTRICAL PART,46521
6942,46522,"90<DEG> CONTROL VALVE WITH UNION NUT, LIGHT SERIES","90<DEG> CONTROL VALVE WITH UNION NUT, LIGHT SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_N90,H_N90,,,,,ELECTRICAL PART,46522
6943,46523,"STRAIGHT CONTROL VALVE WITH UNION NUT, HEAVY SERIES","STRAIGHT CONTROL VALVE WITH UNION NUT, HEAVY SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_P,H_P,,,,,ELECTRICAL PART,46523
6944,46524,"45<DEG> CONTROL VALVE WITH UNION NUT, HEAVY SERIES","45<DEG> CONTROL VALVE WITH UNION NUT, HEAVY SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_P45,H_P45,,,,,ELECTRICAL PART,46524
6945,46525,"90<DEG> CONTROL VALVE WITH UNION NUT, HEAVY SERIES","90<DEG> CONTROL VALVE WITH UNION NUT, HEAVY SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_P90,H_P90,,,,,ELECTRICAL PART,46525
6946,46526,"STRAIGHT CONTROL VALVE WITH FLANGE, LIGHT SERIES","STRAIGHT CONTROL VALVE WITH FLANGE, LIGHT SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_R,H_R,,,,,ELECTRICAL PART,46526
6947,46527,"45<DEG> CONTROL VALVE WITH FLANGE, LIGHT SERIES","45<DEG> CONTROL VALVE WITH FLANGE, LIGHT SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_R45,H_R45,,,,,ELECTRICAL PART,46527
6948,46528,PUSH-IN BULKHEAD CONNECTOR,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,47.0,126.0,0.0,0.0,0.0,,0.0,FES,130644,FES.130644,,,,,ELECTRICAL PART,46528
6949,46529,PLASTIC TUBING,"OUTSIDE DIAMETER : 10 MM
INSIDE DIAMETER : 7 MM
TEMPERATURE DEPENDENT WORKING PRESSURE : -0,95 - 10 BAR
AMBIENT TEMPERATURE : -35 - 60<DEG>C",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,37.0,82.0,0.0,0.0,0.0,,0.0,FES,159668,FES.159668,,,,,ELECTRICAL PART,46529
6950,46530,PLASTIC TUBING,OUTSIDE DIAMETER: 10 MM  INSIDE DIAMETER: 7 MM  TEMPERATURE DEPENDENT OPERATING PRESSURE: -0.95 ... 10 BAR  AMBIENT TEMPERATURE: -35 ... 60<DEG>C,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,37.0,82.0,0.0,0.0,0.0,,0.0,FES,197386,FES.197386,,,,,ELECTRICAL PART,46530
6951,46531,"FT SYSTEM WINDOW, FOR TS, SE, 30 SECTION, WHD: 700X570X47 MM, FOR W: 800 MM",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:31,49.0,136.0,700.0,570.0,47.0,,6.55,RIT,2735590,RIT.2735590,,,,,ELECTRICAL PART,46531
6952,46532,STANDARD CYLINDER,"MODE OF OPERATION : DOUBLE-ACTING
PISTON DIAMETER : 40 MM
THEORETICAL FORCE AT 6 BAR, ADVANCE STROKE : 754
N STROKE :
250 MM CUSHIONING : PPS",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,32.0,69.0,0.0,0.0,0.0,,0.0,FES,1376911,FES.1376911,,,,,ELECTRICAL PART,46532
6953,46533,PUSH-IN L-FITTING,NOMINAL SIZE: 3.6 MM  TEMPERATURE DEPENDENT OPERATING PRESSURE: -0.95 ... 14 BAR  AMBIENT TEMPERATURE: -10 ... 80<DEG>C  PNEUMATIC CONNECTION: MALE THREAD  R1/4 FR SCHLAUCH AUEN- 6 MM,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,47.0,126.0,0.0,0.0,0.0,,0.0,FES,153047,FES.153047,,,,,ELECTRICAL PART,46533
6954,46534,PUSH-IN T CONNECTOR,"PNEUMATIC CONNECTION, PORT 1 : FOR TUBING, 8MM OUTSIDE DIAMETER
PNEUMATIC CONNECTION, PORT 2 : FOR TUBING OUTSIDE DIAMETER 8
MM TEMPERATURE DEPENDENT WORKING PRESSURE : -0,95 -
14 BAR AMBIENT TEMPERATURE : -10 -
80<DEG>C NOMINAL SIZE : 5 MM",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,47.0,126.0,0.0,0.0,0.0,,0.0,FES,153130,FES.153130,,,,,ELECTRICAL PART,46534
6955,46535,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,1SC - DIN EN 857,1SC - DIN EN 857,,,,,ELECTRICAL PART,46535
6956,46536,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,1SN - DIN EN 853,1SN - DIN EN 853,,,,,ELECTRICAL PART,46536
6957,46537,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,1ST - DIN EN 853,1ST - DIN EN 853,,,,,ELECTRICAL PART,46537
6958,46538,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,1TE - DIN EN 854,1TE - DIN EN 854,,,,,ELECTRICAL PART,46538
6959,46539,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,2SC - DIN EN 857,2SC - DIN EN 857,,,,,ELECTRICAL PART,46539
6960,46540,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,2SN - DIN EN 853,2SN - DIN EN 853,,,,,ELECTRICAL PART,46540
6961,46541,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,2ST - DIN EN 853,2ST - DIN EN 853,,,,,ELECTRICAL PART,46541
6962,46542,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,2TE - DIN EN 854,2TE - DIN EN 854,,,,,ELECTRICAL PART,46542
6963,46543,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,3TE - DIN EN 854,3TE - DIN EN 854,,,,,ELECTRICAL PART,46543
6964,46544,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:32,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,4SH - DIN EN 856,4SH - DIN EN 856,,,,,ELECTRICAL PART,46544
6965,46545,HYDRAULIC TUBE,HYDRAULIC TUBE,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,37.0,82.0,0.0,0.0,0.0,,0.0,ESS,4SP - DIN EN 856,4SP - DIN EN 856,,,,,ELECTRICAL PART,46545
6966,46546,SILENCER,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,47.0,123.0,0.0,0.0,0.0,,0.0,FES,1205863,FES.1205863,,,,,ELECTRICAL PART,46546
6967,46547,"90<DEG> CONTROL VALVE WITH FLANGE, LIGHT SERIES","90<DEG> CONTROL VALVE WITH FLANGE, LIGHT SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_R90,H_R90,,,,,ELECTRICAL PART,46547
6968,46548,PUSH-IN BULKHEAD CONNECTOR,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,47.0,126.0,0.0,0.0,0.0,,0.0,FES,130642,FES.130642,,,,,ELECTRICAL PART,46548
6969,46549,"STRAIGHT CONTROL VALVE WITH FLANGE, HEAVY SERIES","STRAIGHT CONTROL VALVE WITH FLANGE, HEAVY SERIES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,47.0,83.0,0.0,0.0,0.0,,0.0,ESS,H_S,H_S,,,,,ELECTRICAL PART,46549
6970,46550,"BRAKE CABLE - (FREE)MALE,(H66L5-02P)FEMALE, 3 METER","BRAKE CABLE, LENGTH 3M FOR SMC60S-0040-30MBK-5LSU KINCO SERVO MOTOR",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,126.0,136.0,0.0,0.0,0.0,,0.0,KINCO,BRA-03-KL,KC.BRA-03-KL,,,PRODUCTION,11-SEP-2024 12:30,ELECTRICAL PART,46550
6971,46551,"INDICATOR LIGHT, BLUE","INDICATOR LIGHT, 22MM, ROUND, PLASTIC, BLUE, SMOOTH LENS",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,8.0,186.0,29.5,29.5,26.3,,0.001,SIE,3SU1001-6AA50-0AA0,SIE.3SU1001-6AA50-0AA0,,,,,ELECTRICAL PART,46551
6972,46552,"INDICATOR LIGHT, RED","INDICATOR LIGHT, 22MM, ROUND, METAL, SHINY, RED, SMOOTH LENS",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,8.0,186.0,29.5,29.5,26.3,,0.001,SIE,3SU1051-6AA20-0AA0,SIE.3SU1051-6AA20-0AA0,,,,,ELECTRICAL PART,46552
6973,46553,"LED MODULE, BLUE","LED MODULE WITH INTEGRATED LED 24V AC/DC, BLUE, SCREW TERMINAL, FOR FRONT PLATE MOUNTING",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,8.0,186.0,9.8,33.2,23.4,,0.009,SIE,3SU1401-1BB50-1AA0,SIE.3SU1401-1BB50-1AA0,,,,,ELECTRICAL PART,46553
6974,46554,"LED MODULE, WHITE","LED MODULE WITH INTEGRATED LED 230V AC, WHITE, SCREW TERMINAL, FOR FRONT PLATE MOUNTING",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,8.0,186.0,9.8,33.2,23.4,,0.01,SIE,3SU1401-1BF60-1AA0,SIE.3SU1401-1BF60-1AA0,,,,,ELECTRICAL PART,46554
6975,46555,PROTECTIVE COLLAR,"PROTECTIVE COLLAR FOR EM. STOP MUSHROOM PUSHBUTTON, WITHOUT OR WITH RONIS LOCK, YELLOW, PLASTIC",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,12.0,1.0,75.0,58.838473,47.5,,0.033,SIE,3SU1900-0DY30-0AA0,SIE.3SU1900-0DY30-0AA0,,,,,ELECTRICAL PART,46555
6976,46556,MCCB_IEC_FS100_32A_3P_16KA_TM_ FTFM,"CIRCUIT BREAKER 3VA1 IEC FRAME 100 BREAKING CAPACITY CLASS  B ICU=16KA  415 V 3-POLE, LINE PROTECTION TM210,  FTFM, IN=32A OVERLOAD PROTECTION IR=32A FIXED SHORT CIRCUIT PROTECTION II=10 X IN BUSBAR CONNECTION",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,6.0,193.0,76.2,130.0,88.0,,0.9,SIE,3VA1032-2ED32-0AA0,SIE.3VA1032-2ED32-0AA0,,,,,ELECTRICAL PART,46556
6977,46557,"DOOR MOUNTED ROTARY OPERATOR, EM",DOOR MOUNTED ROTARY OPERATOR EMERGENCY-STOP IEC IP65 WITH DOOR INTERLOCKING ACCESSORY FOR: 3VA1 100/160,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:33,6.0,193.0,76.2,70.0,0.0,,0.53,SIE,3VA9157-0FK25,SIE.3VA9157-0FK25,,,,,ELECTRICAL PART,46557
6978,46558,"BRAKE CABLE - (FREE)MALE,(H66L5-02P)FEMALE, 5 METER","BRAKE CABLE, LENGTH 5M FOR SMC60S-0040-30MBK-5LSU KINCO SERVO MOTOR",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,193.0,0.0,0.0,0.0,,0.0,KINCO,BRA-05-KL,KC.BRA-05-KL,,,PRODUCTION,11-SEP-2024 12:30,ELECTRICAL PART,46558
6979,46559,"ENCODER CABLE -(SC-06)MALE, (SC-06)FEMALE, 3 METER","ENCODER CABLE, LENGTH 3 METER FOR SMC60S-0040-30MBK-5LSU KINCO SERVO MOTOR",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,126.0,136.0,0.0,0.0,0.0,,0.0,KINCO,ENCDG-03-GU,KC.ENCDG-03-GU,,,PRODUCTION,11-SEP-2024 12:30,ELECTRICAL PART,46559
6980,46560,"ENCODER CABLE -(SC-06)MALE, (SC-06)FEMALE, 5 METER","ENCODER CABLE, LENGTH 5 METER FOR SMC60S-0040-30MBK-5LSU KINCO SERVO MOTOR",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,193.0,0.0,0.0,0.0,,0.0,KINCO,ENCDG-05-GU,KC.ENCDG-05-GU,,,PRODUCTION,11-SEP-2024 12:30,ELECTRICAL PART,46560
6981,46561,RCBO ELM,"RCBO ELM, 6 KA, 1P+N, TYPE A, 30 MA, B-CHAR, IN: 16 A, UN AC: 230 V",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,193.0,36.0,90.0,77.0,,0.272,SIE,5SU1356-6KK16,SIE.5SU1356-6KK16,,,,,ELECTRICAL PART,46561
6982,46562,"CIRCUIT BREAKER 230/400V 10KA, 1-POLE, C, 2A, D=70MM","CIRCUIT BREAKER 230/400V 10KA, 1-POLE, C, 2A, D=70MM",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,194.0,18.0,90.0,76.0,,0.165,SIE,5SY4102-7,SIE.5SY4102-7,,,,,ELECTRICAL PART,46562
6983,46563,"CIRCUIT BREAKER 230/400V 10KA, 1-POLE, A, 6A, D=70MM","CIRCUIT BREAKER 230/400V 10KA, 1-POLE, A, 6A, D=70MM",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,194.0,18.0,90.0,76.0,,0.165,SIE,5SY4106-5,SIE.5SY4106-5,,,,,ELECTRICAL PART,46563
6984,46564,"CIRCUIT BREAKER 230/400V 10KA, 1-POLE, A, 16A, D=70MM","CIRCUIT BREAKER 230/400V 10KA, 1-POLE, A, 16A, D=70MM",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,194.0,18.0,90.0,76.0,,0.164,SIE,5SY4116-5,SIE.5SY4116-5,,,,,ELECTRICAL PART,46564
6985,46565,"CIRCUIT BREAKER 230/400V 10KA, 1-POLE, B, 16A, D=70MM","CIRCUIT BREAKER 230/400V 10KA, 1-POLE, B, 16A, D=70MM",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,6.0,194.0,18.0,90.0,76.0,,0.154,SIE,5SY4116-6,SIE.5SY4116-6,,,,,ELECTRICAL PART,46565
6986,46566,SITOP PSU100C,SITOP PSU100C 12 V/6.5 A STABILIZED POWER SUPPLY INPUT: AC 120-230 V (DC 110-300 V) OUTPUT: DC 12 V/6.5 A,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,20.0,210.0,52.5,82.0,106.5,,0.32,SIE,6EP13225BA10,SIE.6EP1322-5BA10,,,,,ELECTRICAL PART,46566
6987,46567,SITOP MODULAR 20 STABILIZED POWER SUPPLY,SITOP MODULAR 20 STABILIZED POWER SUPPLY INPUT: 120/230 V AC OUTPUT: 24 V DC/20 A,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,20.0,210.0,0.0,0.0,0.0,,2.2,SIE,6EP13363BA00,SIE.6EP1336-3BA00,,,,,ELECTRICAL PART,46567
6988,46568,"4DI ST, 24V DC / TM-E15C26-A1",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,26.0,1.0,0.0,0.0,0.0,,0.0,SIE,6ES7131-4BD01-0AA0 / 6ES7193-4CA50-0AA0,SIE.6ES7131-4BD01-0AA0+TM-E15C26-A1,,,,,ELECTRICAL PART,46568
6989,46569,"4DO ST, 24V DC, 0.5A / TM-E15C26-A1",,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:34,26.0,1.0,0.0,0.0,0.0,,0.0,SIE,6ES7132-4BD02-0AA0 / 6ES7193-4CA50-0AA0,SIE.6ES7132-4BD02-0AA0+TM-E15C26-A1,,,,,ELECTRICAL PART,46569
6990,46570,"ET200S, POWER MODULE PM-E, 24V DC","SIMATIC DP, POWER MODULE PM-E FOR ET 200S/ 24V DC WITH DIAGNOSIS",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,26.0,1.0,15.0,81.0,52.0,,0.04,SIE,6ES7138-4CA01-0AA0,SIE.6ES7138-4CA01-0AA0,,,,,ELECTRICAL PART,46570
6991,46571,"INTERFACE MODULE- PLC, 32 I/O, PNP, PROFINET,24V","SIMATIC ET 200SP, BUNDLE PROFINET INTERFACE MODULE IM 155-6 PN ST, MAX. 32 I/O MODULES, AND 16 ET 200AL MODULES",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,126.0,136.0,50.0,117.0,74.0,,0.12,SIEMENS,6ES7155-6AA02-0BN0,SIE.6ES7155-6AA02-0BN0,,,PRODUCTION,10-SEP-2024 10:44,ELECTRICAL PART,46571
6992,46572,"MCB-4P,25A","MINIATURE CIRCUIT BREAKER (MCB), C25, 4 POLES, NA",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,126.0,136.0,70.8,75.5,105.0,,0.502,EATON,190819,ETN.190819,,,PRODUCTION,11-SEP-2024 18:07,ELECTRICAL PART,46572
6993,46573,INTERLINKING BLOCK,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,26.0,1.0,0.0,0.0,0.0,,0.0,FES,195746,FES.195746,,,,,ELECTRICAL PART,46573
6994,46574,CONNECTING CABLE,CABLE LENGTH : 5 M,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,29.0,1.0,0.0,0.0,0.0,,0.0,FES,541349,FES.541349,,,,,ELECTRICAL PART,46574
6995,46575,"MCCB-4P, 100A","CIRCUIT BREAKER 125 BREAKING CAPACITY CLASS S 25 KA @ 480 V 4P, LINE PROTECTION TM210, FTFM, IN=100 A, IR=100 A",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,0.0,0.0,101.6,140.0,76.5,,0.0,SIEMENS,3VA5110-4ED41-0AA0,SIE.3VA5110-4ED41-0AA0,,,PRODUCTION,04-SEP-2024 14:59,ELECTRICAL PART,46575
6996,46576,INPUT MODULE,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,26.0,1.0,0.0,0.0,0.0,,0.0,FES,543815,FES.543815,,,,,ELECTRICAL PART,46576
6997,46577,PROXIMITY SENSOR,"OPERATING VOLTAGE RANGE DC : 5 - 30 V
SWITCHING ELEMENT FUNCTION : NORMALLY
OPEN CONTACT SWITCH OUTPUT : WITH CONTACT, BIPOLAR",KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,12.0,207.0,0.0,0.0,0.0,,0.0,FES,543861,FES.543861,,,,,ELECTRICAL PART,46577
6998,46578,BUS NODE,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,26.0,1.0,0.0,0.0,0.0,,0.0,FES,548755,FES.548755,,,,,ELECTRICAL PART,46578
6999,46579,ELECTRICAL INTERLINKING MODULE,,KUMARI MONIKA (KUMARIMONIKA),0,28-NOV-2023 10:35,17.0,1.0,0.0,0.0,0.0,,0.0,FES,560966,FES.560966,,,,,ELECTRICAL PART,46579
