,SUPPLIER_CODE,ITEM_CODE,PART_DESCRIPTION,ITEM_NAME,SUPPLIER_NAME,PRICE_mean,PRICE_min,PRICE_max,DAYS_TAKEN_TO_DELIVER_mean,DAYS_TAKEN_TO_DELIVER_min,DAYS_TAKEN_TO_DELIVER_max,FAULTED_PARTS_RATE_mean,FAULTED_PARTS_RATE_min,FAULTED_PARTS_RATE_max,CERTIFICATIONS
884,VD784623,SEC8525,24V DC power supply,Power Supply,SECURITAS ENGINEERS,4068.488611111111,3209.16,4658.4,50.361111111111114,4,93,0.012591934453887925,0.0,0.1,"['Asia', 'Canada', 'Europe']"
885,VD787965,LEU1052,Compact 3D printer for prototyping,3D Printer,Leuze Electronics Pvt. Ltd.,2823.5193023255815,2264.11,3358.44,48.74418604651163,4,99,0.06424527157353822,0.0,1.0,"['Europe', 'US', 'India', 'Australia', 'Canada', 'Asia']"
886,VD787965,LEU1153,Industrial control cabinet with locks,Control Cabinet,Leuze Electronics Pvt. Ltd.,1306.729090909091,1054.04,1550.64,47.96363636363636,4,97,0.05562225127614035,0.0,1.0,"['Asia', 'Australia', 'Europe', 'Canada', 'US']"
887,VD787965,LEU1589,Precision stepper motor with feedback,Stepper Motor,Leuze Electronics Pvt. Ltd.,949.0806349206349,774.08,1155.8,54.904761904761905,3,100,0.034095707572999234,0.0,1.0,"['Canada', 'Australia', 'US', 'Asia', 'India']"
888,VD787965,LEU1800,SPDT relay switch for automation,10A Relay Switch,Leuze Electronics Pvt. Ltd.,2111.9851162790696,1749.19,2537.47,48.53488372093023,4,96,0.06404046671075823,0.0,1.0,['Asia']
889,VD787965,LEU1922,Modular PLC for automation,PLC Controller,Leuze Electronics Pvt. Ltd.,1981.5093103448276,1549.41,2303.31,51.327586206896555,5,99,0.03257880951897821,0.0,1.0,"['US', 'India', 'Canada', 'Europe']"
890,VD787965,LEU3138,Pneumatic gripper for robotic arms,Gripper,Leuze Electronics Pvt. Ltd.,125.10916666666668,104.6,152.19,52.333333333333336,3,99,0.022034159408938717,0.0,0.09929078014184398,"['Canada', 'Europe', 'India']"
891,VD787965,LEU3244,Inductive proximity sensor,Proximity Sensor,Leuze Electronics Pvt. Ltd.,3097.2738028169015,2519.92,3590.28,55.943661971830984,5,100,0.0426291553438211,0.0,1.0,['Europe']
892,VD787965,LEU3719,Variable Frequency Drive for motor control,VFD Drive,Leuze Electronics Pvt. Ltd.,2191.4275925925926,1724.2,2518.9,45.77777777777778,3,100,0.01639906214080466,0.0,0.09782608695652174,"['India', 'Australia', 'Asia']"
893,VD787965,LEU4178,24V DC power supply,Power Supply,Leuze Electronics Pvt. Ltd.,4436.274090909091,3585.07,5343.84,50.20454545454545,3,100,0.016671337703874543,0.0,0.0979381443298969,"['Asia', 'Australia', 'US']"
894,VD787965,LEU5803,High-speed servo motor driver,Servo Motor Driver,Leuze Electronics Pvt. Ltd.,187.60685185185187,151.76,226.44,58.111111111111114,3,100,0.009974708214551396,0.0,0.1,"['India', 'Asia', 'US', 'Australia', 'Europe', 'Canada']"
895,VD787965,LEU6871,High-precision pressure sensor,Pressure Sensor,Leuze Electronics Pvt. Ltd.,2725.828285714286,2193.04,3271.08,50.2,3,99,0.053402238515348255,0.0,1.0,"['Asia', 'Australia', 'Europe']"
896,VD787965,LEU7113,Compact DC motor with high torque,12V DC Motor,Leuze Electronics Pvt. Ltd.,4587.127540983606,3699.69,5453.71,45.01639344262295,3,95,0.009883219885378294,0.0,0.09836065573770492,"['India', 'US', 'Asia', 'Europe']"
897,VD787965,LEU7224,High-precision 10K resistor,Resistor,Leuze Electronics Pvt. Ltd.,3175.2678787878785,2518.29,3745.44,48.09090909090909,4,98,0.01956812387543419,0.0,0.09722222222222222,"['Australia', 'Europe', 'Canada', 'US', 'Asia']"
898,VD787965,LEU7621,6-axis robotic arm,Robotic Arm,Leuze Electronics Pvt. Ltd.,417.3156097560975,334.73,489.74,45.65853658536585,5,96,0.06388836547290404,0.0,1.0,"['Canada', 'US', 'Australia', 'India', 'Asia']"
899,VD787965,LEU8346,RTD temperature sensor,Temperature Sensor,Leuze Electronics Pvt. Ltd.,3770.3091228070175,3064.68,4555.13,50.68421052631579,4,100,0.03076527106968366,0.0,1.0,"['Canada', 'US', 'Australia', 'Asia', 'India', 'Europe']"
900,VD796716,CON3589,6-axis robotic arm,Robotic Arm,CONDUCTIX-WAMPFLER INDIA PVT LTD,4260.099411764706,3415.0,5050.86,50.76470588235294,6,96,0.040184743248942216,0.0,1.0,"['Europe', 'Canada', 'India']"
901,VD796716,CON3853,24V DC power supply,Power Supply,CONDUCTIX-WAMPFLER INDIA PVT LTD,1952.9325000000001,1576.54,2313.26,48.47222222222222,4,99,0.00893286195486863,0.0,0.09929078014184398,"['Canada', 'Australia', 'Europe', 'US']"
902,VD796716,CON4605,High-precision pressure sensor,Pressure Sensor,CONDUCTIX-WAMPFLER INDIA PVT LTD,1384.598695652174,1124.16,1653.02,48.95652173913044,4,100,0.042390267099829584,0.0,1.0,"['Canada', 'Australia']"
903,VD796716,CON5253,High-speed servo motor driver,Servo Motor Driver,CONDUCTIX-WAMPFLER INDIA PVT LTD,2415.3318032786883,1976.85,2855.53,53.22950819672131,4,96,0.06541278600012573,0.0,1.0,"['India', 'Canada', 'Australia']"
904,VD796716,CON5895,RTD temperature sensor,Temperature Sensor,CONDUCTIX-WAMPFLER INDIA PVT LTD,2436.2094,1968.52,2892.95,56.76,4,99,0.011547237905387062,0.0,0.0963302752293578,['Global Certification']
905,VD796716,CON6590,Variable Frequency Drive for motor control,VFD Drive,CONDUCTIX-WAMPFLER INDIA PVT LTD,3932.1884999999997,3172.84,4729.6,52.2,4,100,0.013047182974782922,0.0,0.04975124378109453,"['US', 'Canada']"
906,VD796716,CON7228,Industrial control cabinet with locks,Control Cabinet,CONDUCTIX-WAMPFLER INDIA PVT LTD,2569.10640625,2096.95,3122.36,50.265625,6,100,0.017283521607886525,0.0,0.09852216748768473,"['India', 'Canada', 'Europe', 'Australia', 'Asia']"
907,VD796716,CON7434,Precision stepper motor with feedback,Stepper Motor,CONDUCTIX-WAMPFLER INDIA PVT LTD,837.1796363636363,665.43,989.79,57.03636363636364,4,99,0.04800891160639744,0.0,1.0,"['Europe', 'Australia', 'Asia', 'US']"
908,VD796716,CON7465,Compact 3D printer for prototyping,3D Printer,CONDUCTIX-WAMPFLER INDIA PVT LTD,4184.2621052631575,3360.16,5018.13,51.1578947368421,6,99,0.04496895419587854,0.0,1.0,"['Europe', 'Asia', 'Canada', 'Australia']"
909,VD796716,CON7583,Compact DC motor with high torque,12V DC Motor,CONDUCTIX-WAMPFLER INDIA PVT LTD,3736.435166666667,2960.0,4390.47,51.55,4,100,0.04382136998528298,0.0,1.0,"['India', 'Europe', 'Australia', 'US', 'Canada']"
910,VD796716,CON7654,Inductive proximity sensor,Proximity Sensor,CONDUCTIX-WAMPFLER INDIA PVT LTD,2201.708979591837,1750.73,2616.89,51.10204081632653,3,99,0.029698486441379946,0.0,1.0,"['Australia', 'US', 'India', 'Asia', 'Europe', 'Canada']"
911,VD796716,CON8579,Modular PLC for automation,PLC Controller,CONDUCTIX-WAMPFLER INDIA PVT LTD,507.2184285714286,406.38,607.45,49.714285714285715,3,99,0.015382787947015225,0.0,0.09854014598540146,"['Europe', 'Australia', 'Canada', 'Asia', 'US']"
912,VD796716,CON8641,SPDT relay switch for automation,10A Relay Switch,CONDUCTIX-WAMPFLER INDIA PVT LTD,5003.071041666667,3969.18,5860.44,55.25,9,100,0.07831090847360526,0.0,1.0,"['Canada', 'US', 'Asia']"
913,VD796716,CON9577,Pneumatic gripper for robotic arms,Gripper,CONDUCTIX-WAMPFLER INDIA PVT LTD,4013.096,3208.23,4722.12,52.6,3,98,0.09003966597591301,0.0,1.0,"['Australia', 'Europe', 'US', 'Asia', 'India', 'Canada']"
914,VD796716,CON9855,High-precision 10K resistor,Resistor,CONDUCTIX-WAMPFLER INDIA PVT LTD,3656.3959999999997,2973.77,4424.78,44.025,4,97,0.018131681058204917,0.0,0.09965635738831616,"['Asia', 'Australia', 'India', 'Europe', 'Canada', 'US']"
915,VD797663,OMR1557,High-precision pressure sensor,Pressure Sensor,Omron Automation Pvt Ltd,3166.6613333333335,2542.97,3785.8,54.28888888888889,6,100,0.017609264180899607,0.0,0.0851063829787234,"['India', 'Asia', 'Europe', 'US']"
916,VD797663,OMR2939,RTD temperature sensor,Temperature Sensor,Omron Automation Pvt Ltd,3781.065882352941,3105.21,4596.66,48.372549019607845,6,100,0.009936002694316978,0.0,0.0967741935483871,"['India', 'US']"
917,VD797663,OMR3194,Compact 3D printer for prototyping,3D Printer,Omron Automation Pvt Ltd,3382.2038235294117,2718.43,4025.08,46.205882352941174,4,93,0.04524789744871499,0.0,1.0,"['Canada', 'Australia']"
918,VD797663,OMR3621,High-speed servo motor driver,Servo Motor Driver,Omron Automation Pvt Ltd,1653.5986440677968,1311.46,1942.56,51.47457627118644,4,96,0.08258042737191944,0.0,1.0,"['Australia', 'India', 'US', 'Europe', 'Asia']"
919,VD797663,OMR4653,Compact DC motor with high torque,12V DC Motor,Omron Automation Pvt Ltd,3317.8995918367345,2700.43,3919.88,47.42857142857143,8,97,0.06134198183464713,0.0,1.0,"['Australia', 'Europe', 'Canada', 'India', 'US', 'Asia']"
920,VD797663,OMR4718,24V DC power supply,Power Supply,Omron Automation Pvt Ltd,154.9664705882353,129.59,190.34,58.205882352941174,4,99,0.04669883408899473,0.0,1.0,"['Canada', 'Australia', 'India', 'US']"
921,VD797663,OMR5215,Precision stepper motor with feedback,Stepper Motor,Omron Automation Pvt Ltd,3796.0905263157897,3008.67,4424.32,54.70175438596491,5,94,0.04329088942901881,0.0,1.0,"['Canada', 'Asia', 'India', 'US', 'Europe', 'Australia']"
922,VD797663,OMR5996,6-axis robotic arm,Robotic Arm,Omron Automation Pvt Ltd,2426.5630434782606,2093.88,2814.08,53.0,5,93,0.06008071540695201,0.0,1.0,"['Australia', 'Canada', 'Asia', 'Europe']"
923,VD797663,OMR5996,Pneumatic gripper for robotic arms,Gripper,Omron Automation Pvt Ltd,1028.4920833333333,854.39,1173.2,49.375,14,90,0.0656774626321638,0.0,1.0,"['Europe', 'India', 'US', 'Canada', 'Australia']"
924,VD797663,OMR6131,SPDT relay switch for automation,10A Relay Switch,Omron Automation Pvt Ltd,4603.001111111111,3813.67,5667.66,52.851851851851855,6,90,0.017553238539477666,0.0,0.09881422924901186,"['US', 'Canada', 'Australia', 'India', 'Asia', 'Europe']"
925,VD797663,OMR6493,Inductive proximity sensor,Proximity Sensor,Omron Automation Pvt Ltd,367.31666666666666,292.41,435.6,57.05263157894737,6,100,0.03875910195779579,0.0,1.0,"['India', 'US']"
926,VD797663,OMR7049,High-precision 10K resistor,Resistor,Omron Automation Pvt Ltd,672.3405405405406,551.12,810.49,43.054054054054056,3,99,0.037325815977173576,0.0,1.0,"['Europe', 'Canada']"
927,VD797663,OMR7335,Industrial control cabinet with locks,Control Cabinet,Omron Automation Pvt Ltd,2461.4206,1942.96,2873.63,60.18,3,96,0.014130967581589484,0.0,0.1,"['India', 'US', 'Europe', 'Canada', 'Asia']"
928,VD797663,OMR7524,Variable Frequency Drive for motor control,VFD Drive,Omron Automation Pvt Ltd,697.4063333333332,551.74,820.72,52.11666666666667,3,100,0.061952713309578106,0.0,1.0,"['Europe', 'India', 'Australia', 'Asia', 'Canada']"
929,VD797663,OMR8339,Modular PLC for automation,PLC Controller,Omron Automation Pvt Ltd,2479.437222222222,1916.06,2853.21,49.925925925925924,5,100,0.02016253247184221,0.0,0.09876543209876543,"['India', 'US']"
930,VD808887,FIN1096,Modular PLC for automation,PLC Controller,FINE TECH CONTROLS PVT. LTD.,4739.409253731343,3843.48,5668.05,54.25373134328358,4,100,0.030475922577837027,0.0,1.0,"['India', 'Canada', 'Asia', 'US', 'Europe']"
931,VD808887,FIN2765,High-precision pressure sensor,Pressure Sensor,FINE TECH CONTROLS PVT. LTD.,2670.0136363636366,2158.95,3215.56,49.38181818181818,3,100,0.015816794395926325,0.0,0.0970873786407767,"['Europe', 'Canada']"
932,VD808887,FIN3170,Precision stepper motor with feedback,Stepper Motor,FINE TECH CONTROLS PVT. LTD.,4543.823333333333,3597.73,5361.6,54.6,4,100,0.03067770701556424,0.0,1.0,['Australia']
933,VD808887,FIN3533,High-speed servo motor driver,Servo Motor Driver,FINE TECH CONTROLS PVT. LTD.,4135.554814814815,3367.16,5018.15,53.25925925925926,6,100,0.03703367021408791,0.0,1.0,"['Australia', 'US', 'India', 'Canada']"
934,VD808887,FIN3743,SPDT relay switch for automation,10A Relay Switch,FINE TECH CONTROLS PVT. LTD.,2307.34552631579,1924.78,2768.87,52.78947368421053,4,99,0.04382090592387261,0.0,1.0,"['India', 'US']"
935,VD808887,FIN3951,Compact DC motor with high torque,12V DC Motor,FINE TECH CONTROLS PVT. LTD.,3341.2996078431374,2770.78,4137.0,47.1764705882353,3,100,0.0514248304291548,0.0,1.0,"['India', 'Australia', 'Canada']"
936,VD808887,FIN4766,Industrial control cabinet with locks,Control Cabinet,FINE TECH CONTROLS PVT. LTD.,2597.5615000000003,2048.73,3022.3,52.3,5,97,0.0380518566174812,0.0,1.0,['India']
937,VD808887,FIN5123,RTD temperature sensor,Temperature Sensor,FINE TECH CONTROLS PVT. LTD.,4113.16476923077,3381.68,5035.84,54.76923076923077,5,100,0.03154122582431119,0.0,1.0,"['Australia', 'Europe']"
938,VD808887,FIN5961,Compact 3D printer for prototyping,3D Printer,FINE TECH CONTROLS PVT. LTD.,1540.7679629629629,1262.1,1883.01,52.75925925925926,6,97,0.02091769306724719,0.0,0.0989010989010989,"['India', 'US']"
939,VD808887,FIN7035,Variable Frequency Drive for motor control,VFD Drive,FINE TECH CONTROLS PVT. LTD.,2919.944461538462,2321.32,3440.36,45.84615384615385,3,98,0.06802626529865002,0.0,1.0,['Global Certification']
940,VD808887,FIN8135,24V DC power supply,Power Supply,FINE TECH CONTROLS PVT. LTD.,875.5990243902438,711.35,1051.9,50.19512195121951,7,99,0.04306830216184316,0.0,1.0,"['Canada', 'US', 'Asia']"
941,VD808887,FIN8145,Pneumatic gripper for robotic arms,Gripper,FINE TECH CONTROLS PVT. LTD.,3292.1385714285716,2760.28,3899.06,49.38775510204081,5,100,0.03345596952488025,0.0,1.0,"['US', 'India']"
942,VD808887,FIN8161,High-precision 10K resistor,Resistor,FINE TECH CONTROLS PVT. LTD.,3467.0823333333333,2794.01,4158.16,58.7,3,97,0.04091157523143358,0.0,1.0,['Asia']
943,VD808887,FIN8984,Inductive proximity sensor,Proximity Sensor,FINE TECH CONTROLS PVT. LTD.,168.4526229508197,137.73,202.18,53.42622950819672,12,100,0.01735627660663984,0.0,0.1,['Canada']
944,VD808887,FIN9424,6-axis robotic arm,Robotic Arm,FINE TECH CONTROLS PVT. LTD.,4136.431,3330.44,4953.27,57.3,6,98,0.05867796470088124,0.0,1.0,"['Europe', 'Australia', 'Canada', 'India', 'US', 'Asia']"
945,VD852093,SB 1755,RTD temperature sensor,Temperature Sensor,SB Components Ltd,4948.771111111111,4031.27,5987.2,48.34920634920635,5,99,0.03254081928062205,0.0,1.0,['Global Certification']
946,VD852093,SB 2097,High-precision pressure sensor,Pressure Sensor,SB Components Ltd,449.2448076923077,363.88,542.78,48.36538461538461,6,100,0.02502247684060899,0.0,0.09947643979057591,"['Australia', 'Europe']"
947,VD852093,SB 2497,Compact DC motor with high torque,12V DC Motor,SB Components Ltd,1559.806530612245,1267.1,1858.95,46.57142857142857,3,100,0.03389989048354908,0.0,1.0,"['Asia', 'US', 'India', 'Europe', 'Canada']"
948,VD852093,SB 3162,Precision stepper motor with feedback,Stepper Motor,SB Components Ltd,1936.8075409836065,1568.8,2337.52,52.90163934426229,6,98,0.03603815953466549,0.0,1.0,"['India', 'Asia', 'US', 'Canada']"
949,VD852093,SB 3182,SPDT relay switch for automation,10A Relay Switch,SB Components Ltd,2728.3374,2136.96,3201.62,52.54,6,100,0.03510012698239344,0.0,1.0,['Canada']
950,VD852093,SB 3567,Inductive proximity sensor,Proximity Sensor,SB Components Ltd,4290.461724137931,3542.88,5117.62,46.03448275862069,4,100,0.06576008386300615,0.0,1.0,"['India', 'Asia', 'Australia', 'US', 'Europe', 'Canada']"
951,VD852093,SB 4024,Industrial control cabinet with locks,Control Cabinet,SB Components Ltd,1803.9322388059702,1442.93,2153.5,53.985074626865675,3,100,0.031670115833081776,0.0,1.0,"['Europe', 'India', 'US']"
952,VD852093,SB 5053,Compact 3D printer for prototyping,3D Printer,SB Components Ltd,4613.109743589744,3766.35,5606.65,45.51282051282051,3,92,0.07296257350057411,0.0,1.0,"['Australia', 'US', 'Asia', 'Canada']"
953,VD852093,SB 5942,Modular PLC for automation,PLC Controller,SB Components Ltd,1360.8326388888888,1113.75,1634.15,49.333333333333336,4,99,0.029848593381768367,0.0,1.0,"['Australia', 'Canada', 'India', 'Asia', 'Europe', 'US']"
954,VD852093,SB 6128,High-speed servo motor driver,Servo Motor Driver,SB Components Ltd,2129.560888888889,1684.1,2517.55,47.91111111111111,8,93,0.01789333031815238,0.0,0.1,"['Australia', 'Europe', 'India', 'US']"
955,VD852093,SB 6565,Variable Frequency Drive for motor control,VFD Drive,SB Components Ltd,2540.00875,1994.32,2966.2,56.964285714285715,5,100,0.029808913735882757,0.0,1.0,['Europe']
956,VD852093,SB 7079,6-axis robotic arm,Robotic Arm,SB Components Ltd,714.5860869565217,569.95,851.84,50.5,3,95,0.017547555343278506,0.0,0.09859154929577464,"['Asia', 'Australia', 'US', 'Canada']"
957,VD852093,SB 7218,24V DC power supply,Power Supply,SB Components Ltd,4686.762678571429,3743.3,5560.37,52.714285714285715,3,99,0.016819398823683104,0.0,0.0979020979020979,"['Asia', 'Australia', 'Europe', 'India']"
958,VD852093,SB 7924,Pneumatic gripper for robotic arms,Gripper,SB Components Ltd,510.31,404.26,594.16,54.340425531914896,3,99,0.03515522293082924,0.0,1.0,"['Asia', 'India', 'Europe', 'Australia']"
959,VD852093,SB 8521,High-precision 10K resistor,Resistor,SB Components Ltd,1872.5761224489795,1533.47,2259.18,47.285714285714285,3,97,0.01223026483735284,0.0,0.0967741935483871,"['Australia', 'Europe', 'Canada', 'Asia', 'India', 'US']"
960,VD857914,MUR1288,High-precision 10K resistor,Resistor,MURRELEKTRONIK PVT LTD,3160.596,2556.48,3639.63,49.96666666666667,3,100,0.01734446154339749,0.0,0.09836065573770492,"['Australia', 'India']"
961,VD857914,MUR1401,Precision stepper motor with feedback,Stepper Motor,MURRELEKTRONIK PVT LTD,1652.4697916666667,1337.17,1954.58,47.375,3,100,0.07531633110250605,0.0,1.0,"['US', 'Australia', 'Canada']"
962,VD857914,MUR1729,Compact DC motor with high torque,12V DC Motor,MURRELEKTRONIK PVT LTD,2499.322830188679,1994.91,2953.51,51.9622641509434,5,97,0.034241795414202934,0.0,1.0,"['Canada', 'India', 'US', 'Australia', 'Europe', 'Asia']"
963,VD857914,MUR2309,6-axis robotic arm,Robotic Arm,MURRELEKTRONIK PVT LTD,528.6118918918919,417.74,617.62,48.7027027027027,6,100,0.017760249343092158,0.0,0.09623430962343096,"['Australia', 'Europe', 'India', 'Asia']"
964,VD857914,MUR2569,Modular PLC for automation,PLC Controller,MURRELEKTRONIK PVT LTD,3068.002456140351,2453.34,3616.51,55.26315789473684,4,100,0.06646989623646572,0.0,1.0,"['Europe', 'India', 'Australia', 'Canada', 'Asia', 'US']"
965,VD857914,MUR3223,SPDT relay switch for automation,10A Relay Switch,MURRELEKTRONIK PVT LTD,4098.386041666667,3258.08,4783.73,51.770833333333336,4,100,0.01931790359615149,0.0,0.09956709956709957,"['Asia', 'Australia', 'Canada']"
966,VD857914,MUR4333,High-precision pressure sensor,Pressure Sensor,MURRELEKTRONIK PVT LTD,4476.684,3552.08,5217.01,51.28,8,100,0.07950293183741064,0.0,1.0,"['Canada', 'India', 'Europe', 'US', 'Asia']"
967,VD857914,MUR4479,Compact 3D printer for prototyping,3D Printer,MURRELEKTRONIK PVT LTD,4368.792571428571,3520.52,5134.53,50.371428571428574,4,94,0.01901047366280629,0.0,0.09961685823754789,"['Canada', 'Europe', 'US', 'India', 'Australia', 'Asia']"
968,VD857914,MUR5360,Variable Frequency Drive for motor control,VFD Drive,MURRELEKTRONIK PVT LTD,2554.9923333333336,2070.75,3096.15,54.46666666666667,4,100,0.04494350919306237,0.0,1.0,['Asia']
969,VD857914,MUR6159,24V DC power supply,Power Supply,MURRELEKTRONIK PVT LTD,3856.4752777777776,3064.47,4577.59,45.94444444444444,5,97,0.01852567507329792,0.0,0.09926470588235294,['US']
970,VD857914,MUR7900,Industrial control cabinet with locks,Control Cabinet,MURRELEKTRONIK PVT LTD,129.8859677419355,105.42,155.27,53.693548387096776,5,97,0.0749488837462727,0.0,1.0,"['India', 'Canada', 'Asia']"
971,VD857914,MUR8076,High-speed servo motor driver,Servo Motor Driver,MURRELEKTRONIK PVT LTD,2096.0692727272726,1659.35,2476.83,48.81818181818182,3,99,0.032699067832234266,0.0,1.0,"['US', 'Australia', 'India', 'Asia', 'Europe']"
972,VD857914,MUR8618,Inductive proximity sensor,Proximity Sensor,MURRELEKTRONIK PVT LTD,3002.4638983050845,2367.39,3508.97,54.983050847457626,3,99,0.017251438657323245,0.0,0.09782608695652174,"['Australia', 'US', 'Asia', 'India', 'Canada', 'Europe']"
973,VD857914,MUR9237,Pneumatic gripper for robotic arms,Gripper,MURRELEKTRONIK PVT LTD,3209.3059523809525,2636.0,3841.11,47.04761904761905,3,95,0.05115845075525581,0.0,1.0,"['Europe', 'Asia', 'Australia']"
974,VD857914,MUR9914,RTD temperature sensor,Temperature Sensor,MURRELEKTRONIK PVT LTD,4531.1732,3664.79,5302.32,46.42,3,99,0.03637955812262161,0.0,1.0,"['Australia', 'Europe', 'US']"
975,VD864017,PIL1491,RTD temperature sensor,Temperature Sensor,PILZ INDIA PRIVATE LIMITED,4508.001147540984,3609.79,5351.66,48.049180327868854,3,97,0.01786789089039457,0.0,0.09931506849315068,['Canada']
976,VD864017,PIL1794,Precision stepper motor with feedback,Stepper Motor,PILZ INDIA PRIVATE LIMITED,3835.8052830188676,3037.05,4473.47,46.62264150943396,5,99,0.0684333318424265,0.0,1.0,"['Asia', 'Canada', 'India', 'Europe']"
977,VD864017,PIL2124,Inductive proximity sensor,Proximity Sensor,PILZ INDIA PRIVATE LIMITED,4385.127941176471,3525.9,5168.25,51.48529411764706,4,98,0.030368958355897487,0.0,1.0,"['India', 'Australia', 'Europe', 'Asia']"
978,VD864017,PIL2887,Variable Frequency Drive for motor control,VFD Drive,PILZ INDIA PRIVATE LIMITED,2354.136231884058,1908.08,2823.26,56.65217391304348,3,99,0.032871636952802825,0.0,1.0,['Global Certification']
979,VD864017,PIL4341,Compact 3D printer for prototyping,3D Printer,PILZ INDIA PRIVATE LIMITED,2549.768787878788,2079.5,3086.3,59.96969696969697,9,100,0.045436825336887546,0.0,1.0,['Europe']
980,VD864017,PIL6157,Compact DC motor with high torque,12V DC Motor,PILZ INDIA PRIVATE LIMITED,1200.0840350877193,978.24,1445.16,54.01754385964912,4,100,0.035062135163983515,0.0,1.0,"['Asia', 'US', 'Europe', 'Australia']"
981,VD864017,PIL6426,High-precision pressure sensor,Pressure Sensor,PILZ INDIA PRIVATE LIMITED,818.0179245283018,657.13,969.27,50.490566037735846,6,98,0.011936072641500702,0.0,0.09743589743589744,"['India', 'Australia', 'US', 'Canada', 'Asia', 'Europe']"
982,VD864017,PIL6527,Pneumatic gripper for robotic arms,Gripper,PILZ INDIA PRIVATE LIMITED,2301.389375,1862.43,2733.97,46.53125,6,99,0.04751681274105136,0.0,1.0,"['Australia', 'Europe', 'India']"
983,VD864017,PIL6835,6-axis robotic arm,Robotic Arm,PILZ INDIA PRIVATE LIMITED,4319.606176470588,3451.47,5045.87,47.55882352941177,3,96,0.01260728409203221,0.0,0.09183673469387756,"['US', 'Europe']"
984,VD864017,PIL7562,SPDT relay switch for automation,10A Relay Switch,PILZ INDIA PRIVATE LIMITED,3420.818181818182,2799.15,4092.46,48.21212121212121,3,90,0.045022409310662516,0.0,1.0,"['Canada', 'US']"
985,VD864017,PIL7772,High-precision 10K resistor,Resistor,PILZ INDIA PRIVATE LIMITED,786.815806451613,628.9,938.68,42.935483870967744,5,99,0.015706844977252513,0.0,0.09944751381215469,"['Europe', 'Australia']"
986,VD864017,PIL7944,High-speed servo motor driver,Servo Motor Driver,PILZ INDIA PRIVATE LIMITED,1068.62625,888.66,1316.22,57.229166666666664,4,100,0.020563222492431168,0.0,0.1,"['India', 'Canada', 'Europe']"
987,VD864017,PIL8160,24V DC power supply,Power Supply,PILZ INDIA PRIVATE LIMITED,4314.961034482759,3715.17,5197.82,66.0,3,100,0.020105109237488417,0.0,0.1,"['Canada', 'Europe', 'Asia', 'Australia']"
988,VD864017,PIL8509,Modular PLC for automation,PLC Controller,PILZ INDIA PRIVATE LIMITED,2775.357543859649,2257.97,3343.92,49.78947368421053,3,99,0.04332384471362919,0.0,1.0,"['Europe', 'India']"
989,VD864017,PIL9982,Industrial control cabinet with locks,Control Cabinet,PILZ INDIA PRIVATE LIMITED,820.3515384615384,667.43,996.25,52.63076923076923,4,99,0.061059473700967704,0.0,1.0,"['US', 'Canada', 'Australia']"
990,VD872172,KIN1944,6-axis robotic arm,Robotic Arm,Kinco ElectricShenzhenLtd.,1781.7466666666667,1489.65,2207.2,54.25,4,100,0.010526198772473981,0.0,0.1,['Canada']
991,VD872172,KIN2031,SPDT relay switch for automation,10A Relay Switch,Kinco ElectricShenzhenLtd.,2390.992894736842,1902.11,2823.78,52.60526315789474,5,99,0.03985775413791243,0.0,1.0,"['Europe', 'India', 'Canada', 'US', 'Asia']"
992,VD872172,KIN2303,High-precision pressure sensor,Pressure Sensor,Kinco ElectricShenzhenLtd.,3435.216551724138,2869.48,4277.55,47.10344827586207,3,99,0.038522230397092065,0.0,1.0,"['Europe', 'Asia', 'US', 'India']"
993,VD872172,KIN2680,Pneumatic gripper for robotic arms,Gripper,Kinco ElectricShenzhenLtd.,1005.8228125,831.77,1216.22,51.0625,12,100,0.014736283188693848,0.0,0.0975609756097561,['Australia']
994,VD872172,KIN4258,Compact 3D printer for prototyping,3D Printer,Kinco ElectricShenzhenLtd.,4350.096136363637,3550.53,5180.66,60.27272727272727,5,99,0.04505712785821833,0.0,1.0,"['Europe', 'US']"
995,VD872172,KIN4682,Compact DC motor with high torque,12V DC Motor,Kinco ElectricShenzhenLtd.,4669.033396226415,3790.65,5616.88,51.9811320754717,3,100,0.07158705513272509,0.0,1.0,"['US', 'Canada', 'Australia', 'Europe']"
996,VD872172,KIN4896,Precision stepper motor with feedback,Stepper Motor,Kinco ElectricShenzhenLtd.,121.32357142857143,98.48,145.79,50.94642857142857,3,98,0.03236321422267012,0.0,1.0,"['Asia', 'India', 'US']"
997,VD872172,KIN5692,24V DC power supply,Power Supply,Kinco ElectricShenzhenLtd.,4569.87875,3766.89,5620.69,54.525,4,99,0.04239672096260687,0.0,1.0,"['India', 'US', 'Australia', 'Europe', 'Canada']"
998,VD872172,KIN6565,Inductive proximity sensor,Proximity Sensor,Kinco ElectricShenzhenLtd.,1059.0112068965518,853.1,1242.21,53.206896551724135,5,99,0.016102480544468258,0.0,0.09917355371900827,"['Canada', 'Australia', 'Europe', 'US']"
999,VD872172,KIN6575,Industrial control cabinet with locks,Control Cabinet,Kinco ElectricShenzhenLtd.,121.25454545454545,99.09,145.61,50.836363636363636,4,100,0.008786968932262537,0.0,0.1,"['Asia', 'US']"
